Well Name,Field Name,Timestamp,Production_1D,Production_7D,Production Target,Average Cycle Time
Tango-21,Alpha 6,2024-02-05T00:00:00+00:00,38.03541183,47.34703541,38.03541183,7615
Tango-21,Alpha 6,2024-02-06T00:00:00+00:00,70.84583282,50.37296057,70.84583282,7600
Tango-21,Alpha 6,2024-02-07T00:00:00+00:00,48.8896904,50.41074419,48.8896904,8412
Tango-21,Alpha 6,2024-02-08T00:00:00+00:00,46.99552917,51.3127203,43.19504089,9576
Tango-21,Alpha 6,2024-02-09T00:00:00+00:00,44.33362961,50.5143342,39.47042058,7584
Tango-21,Alpha 6,2024-02-10T00:00:00+00:00,58.36597061,51.24664927,54.13330426,8640
Tango-21,Alpha 6,2024-02-11T00:00:00+00:00,43.64179993,50.98738194,43.64179993,7898
Tango-21,Alpha 6,2024-02-12T00:00:00+00:00,63.73347092,51.85516691,63.73347092,7300
Tango-21,Alpha 6,2024-02-13T00:00:00+00:00,57.88594055,54.336483,57.88594055,7140
Tango-21,Alpha 6,2024-02-14T00:00:00+00:00,50.97505951,51.85263634,50.97505951,7580
Tango-21,Alpha 6,2024-02-15T00:00:00+00:00,56.13975143,52.75889397,53.24207959,7287
Tango-21,Alpha 6,2024-02-16T00:00:00+00:00,60.53076172,54.45079803,60.53076172,6905
Tango-21,Alpha 6,2024-02-17T00:00:00+00:00,58.44272995,56.21443558,58.44272995,7975
Tango-21,Alpha 6,2024-02-18T00:00:00+00:00,44.53033066,54.48498058,42.88727036,7410
Tango-21,Alpha 6,2024-02-19T00:00:00+00:00,50.99475098,55.40409946,50.99475098,7473
Tango-21,Alpha 6,2024-02-20T00:00:00+00:00,51.91659927,53.92699051,51.91659927,7756
Tango-21,Alpha 6,2024-02-21T00:00:00+00:00,57.72982025,53.90747547,57.72982025,7610
Tango-21,Alpha 6,2024-02-22T00:00:00+00:00,62.90142822,55.39827156,62.90142822,7065
Tango-21,Alpha 6,2024-02-23T00:00:00+00:00,70.17112732,57.15219355,70.17112732,7015
Tango-21,Alpha 6,2024-02-24T00:00:00+00:00,43.23463058,54.99017715,38.43386086,7451
Tango-21,Alpha 6,2024-02-25T00:00:00+00:00,43.18878174,53.08343363,43.18878174,7170
Tango-21,Alpha 6,2024-02-26T00:00:00+00:00,51.3202095,53.93216848,51.3202095,7745
Tango-21,Alpha 6,2024-02-27T00:00:00+00:00,57.35354996,54.72701836,53.53446698,7620
Tango-21,Alpha 6,2024-02-28T00:00:00+00:00,40.12155151,53.25263739,40.12155151,7680
Tango-21,Alpha 6,2024-02-29T00:00:00+00:00,59.8157692,53.513381,53.30660104,7713
Tango-22,Alpha 6,2024-02-01T00:00:00+00:00,38.0320015,38.42012548,38.0320015,3905
Tango-22,Alpha 6,2024-02-02T00:00:00+00:00,37.49629974,38.21151304,36.5304234,3835
Tango-22,Alpha 6,2024-02-03T00:00:00+00:00,41.27890015,38.42035055,41.27890015,4017
Tango-22,Alpha 6,2024-02-04T00:00:00+00:00,39.94369888,38.47921276,38.97167986,4017
Tango-22,Alpha 6,2024-02-05T00:00:00+00:00,38.51570129,38.55772543,38.51570129,4422
Tango-22,Alpha 6,2024-02-06T00:00:00+00:00,41.14649963,38.98785019,40.41089944,3824
Tango-22,Alpha 6,2024-02-07T00:00:00+00:00,36.06669998,38.90005016,36.06669998,4025
Tango-22,Alpha 6,2024-02-08T00:00:00+00:00,42.7262001,39.40075016,41.16180734,4034
Tango-22,Alpha 6,2024-02-09T00:00:00+00:00,39.3932991,39.57091236,39.3932991,4015
Tango-22,Alpha 6,2024-02-10T00:00:00+00:00,36.81420135,39.48565006,35.79240706,4029
Tango-22,Alpha 6,2024-02-11T00:00:00+00:00,41.06809998,39.45930004,41.06809998,3845
Tango-22,Alpha 6,2024-02-12T00:00:00+00:00,36.03760147,38.97103786,36.03760147,4120
Tango-22,Alpha 6,2024-02-13T00:00:00+00:00,31.76490021,38.12718773,30.75075972,4011
Tango-22,Alpha 6,2024-02-14T00:00:00+00:00,42.60710144,38.30976295,42.60710144,3861
Tango-22,Alpha 6,2024-02-15T00:00:00+00:00,41.70190048,39.01416302,37.10938848,3846
Tango-22,Alpha 6,2024-02-16T00:00:00+00:00,39.74769974,38.64185047,39.74769974,4002
Tango-22,Alpha 6,2024-02-17T00:00:00+00:00,36.40309906,38.26807547,31.34991065,3829
Tango-22,Alpha 6,2024-02-18T00:00:00+00:00,38.15459824,38.43562508,38.15459824,3856
Tango-22,Alpha 6,2024-02-19T00:00:00+00:00,33.24069977,37.45720005,29.28457896,4006
Tango-22,Alpha 6,2024-02-20T00:00:00+00:00,38.99290085,37.82661247,38.99290085,3814
Tango-22,Alpha 6,2024-02-21T00:00:00+00:00,32.70019913,37.94352484,32.70019913,3835
Tango-22,Alpha 6,2024-02-22T00:00:00+00:00,38.36959839,37.41383696,38.36959839,3826
Tango-22,Alpha 6,2024-02-23T00:00:00+00:00,39.40779877,37.12707424,37.3408883,3856
Tango-22,Alpha 6,2024-02-24T00:00:00+00:00,40.68389893,37.24409914,40.68389893,3850
Tango-22,Alpha 6,2024-02-25T00:00:00+00:00,38.70230103,37.53149939,37.02777523,3845
Tango-22,Alpha 6,2024-02-26T00:00:00+00:00,38.55599976,37.58167458,38.55599976,3856
Tango-22,Alpha 6,2024-02-27T00:00:00+00:00,39.03990173,38.30657482,39.03990173,3845
Tango-22,Alpha 6,2024-02-28T00:00:00+00:00,35.78340149,37.9053874,35.78340149,3835
Tango-22,Alpha 6,2024-02-29T00:00:00+00:00,38.63029861,38.64664984,38.63029861,3866
Tango-23,Alpha 6,2024-02-01T00:00:00+00:00,28.99187088,28.49983788,28.99187088,6849
Tango-23,Alpha 6,2024-02-02T00:00:00+00:00,27.3485508,28.40133786,27.3485508,6910
Tango-23,Alpha 6,2024-02-03T00:00:00+00:00,30.60643005,28.67311168,30.60643005,7145
Tango-23,Alpha 6,2024-02-04T00:00:00+00:00,27.60103989,28.76280284,27.60103989,6249
Tango-23,Alpha 6,2024-02-05T00:00:00+00:00,29.50798035,29.20762658,29.50798035,6748
Tango-23,Alpha 6,2024-02-06T00:00:00+00:00,24.86477089,28.41052675,24.86477089,6214
Tango-23,Alpha 6,2024-02-07T00:00:00+00:00,29.7556591,28.71290278,29.7556591,6197
Tango-23,Alpha 6,2024-02-08T00:00:00+00:00,28.6478405,28.41551781,28.6478405,7070
Tango-23,Alpha 6,2024-02-09T00:00:00+00:00,28.90922928,28.40518761,24.31065106,6720
Tango-23,Alpha 6,2024-02-10T00:00:00+00:00,28.25580978,28.51859498,28.25580978,7330
Tango-23,Alpha 6,2024-02-11T00:00:00+00:00,28.1446209,28.21086884,28.1446209,6930
Tango-23,Alpha 6,2024-02-12T00:00:00+00:00,29.72668076,28.47657394,29.72668076,8592
Tango-23,Alpha 6,2024-02-13T00:00:00+00:00,23.95171928,27.78204131,23.95171928,6794
Tango-23,Alpha 6,2024-02-14T00:00:00+00:00,26.22426033,27.95197749,26.22426033,5544
Tango-23,Alpha 6,2024-02-15T00:00:00+00:00,30.10059929,27.99509501,25.43032273,5480
Tango-23,Alpha 6,2024-02-16T00:00:00+00:00,29.27713966,28.07375741,29.27713966,6326
Tango-23,Alpha 6,2024-02-17T00:00:00+00:00,26.24077034,27.74020004,26.24077034,5528
Tango-23,Alpha 6,2024-02-18T00:00:00+00:00,28.88030052,27.81826138,28.88030052,5949
Tango-23,Alpha 6,2024-02-19T00:00:00+00:00,24.85659981,27.40725875,24.85659981,5560
Tango-23,Alpha 6,2024-02-20T00:00:00+00:00,30.53780937,27.50864983,30.53780937,5468
Tango-23,Alpha 6,2024-02-21T00:00:00+00:00,26.14312935,27.78257608,26.14312935,5896
Tango-23,Alpha 6,2024-02-22T00:00:00+00:00,24.85335922,27.61121345,24.85335922,5607
Tango-23,Alpha 6,2024-02-23T00:00:00+00:00,31.07592964,27.73312974,26.09879918,5558
Tango-23,Alpha 6,2024-02-24T00:00:00+00:00,29.8715992,27.80743718,29.8715992,5573
Tango-23,Alpha 6,2024-02-25T00:00:00+00:00,27.2965107,27.93940473,24.95229225,5504
Tango-23,Alpha 6,2024-02-26T00:00:00+00:00,29.17095947,27.97573709,29.17095947,5595
Tango-23,Alpha 6,2024-02-27T00:00:00+00:00,28.63756943,28.4483583,28.63756943,5520
Tango-23,Alpha 6,2024-02-28T00:00:00+00:00,24.99580002,27.75560713,24.99580002,5688
Tango-23,Alpha 6,2024-02-29T00:00:00+00:00,30.37755013,28.28490973,30.37755013,5888
Tango-24,Alpha 6,2024-02-01T00:00:00+00:00,25.77036095,26.69104648,25.77036095,9867
Tango-24,Alpha 6,2024-02-02T00:00:00+00:00,22.13793945,25.54444265,22.13793945,8448
Tango-24,Alpha 6,2024-02-03T00:00:00+00:00,32.32476044,26.05957389,32.32476044,9827
Tango-24,Alpha 6,2024-02-04T00:00:00+00:00,27.53985977,26.79087019,27.53985977,8676
Tango-24,Alpha 6,2024-02-05T00:00:00+00:00,26.98637962,27.01311755,26.98637962,9320
Tango-24,Alpha 6,2024-02-06T00:00:00+00:00,27.72237968,26.77477503,27.72237968,8688
Tango-24,Alpha 6,2024-02-07T00:00:00+00:00,28.41469002,27.0822587,27.79987496,8832
Tango-24,Alpha 6,2024-02-08T00:00:00+00:00,28.91778946,27.47676992,28.91778946,9080
Tango-24,Alpha 6,2024-02-09T00:00:00+00:00,25.0536499,27.38718104,25.0536499,8784
Tango-24,Alpha 6,2024-02-10T00:00:00+00:00,32.36803055,28.66594243,32.36803055,8760
Tango-24,Alpha 6,2024-02-11T00:00:00+00:00,27.69388962,28.08708358,27.69388962,8808
Tango-24,Alpha 6,2024-02-12T00:00:00+00:00,25.18745041,27.79303241,24.45300657,7505
Tango-24,Alpha 6,2024-02-13T00:00:00+00:00,17.15626907,26.56426859,17.15626907,10815
Tango-24,Alpha 6,2024-02-14T00:00:00+00:00,33.4367218,27.27856135,33.4367218,8820
Tango-24,Alpha 6,2024-02-15T00:00:00+00:00,29.38142967,27.39940381,29.38142967,8820
Tango-24,Alpha 6,2024-02-16T00:00:00+00:00,29.50888062,27.47329021,23.84038628,9180
Tango-24,Alpha 6,2024-02-17T00:00:00+00:00,29.12665939,27.98241639,26.42124252,8280
Tango-24,Alpha 6,2024-02-18T00:00:00+00:00,29.34515953,27.60455751,29.34515953,8808
Tango-24,Alpha 6,2024-02-19T00:00:00+00:00,26.85424042,27.49960136,26.85424042,8376
Tango-24,Alpha 6,2024-02-20T00:00:00+00:00,29.57902908,28.0485487,29.57902908,8616
Tango-24,Alpha 6,2024-02-21T00:00:00+00:00,25.71879005,29.11886382,25.71879005,8676
Tango-24,Alpha 6,2024-02-22T00:00:00+00:00,24.88236046,28.04956865,24.88236046,8229
Tango-24,Alpha 6,2024-02-23T00:00:00+00:00,32.17987061,28.39937377,32.17987061,9036
Tango-24,Alpha 6,2024-02-24T00:00:00+00:00,15.18377018,26.60873497,15.18377018,8448
Tango-24,Alpha 6,2024-02-25T00:00:00+00:00,32.35261917,27.01197994,32.35261917,8868
Tango-24,Alpha 6,2024-02-26T00:00:00+00:00,27.68213081,26.80410135,27.68213081,8748
Tango-24,Alpha 6,2024-02-27T00:00:00+00:00,28.11902046,26.96219885,28.11902046,9067
Tango-24,Alpha 6,2024-02-28T00:00:00+00:00,27.59186935,26.71380389,27.59186935,8568
Tango-24,Alpha 6,2024-02-29T00:00:00+00:00,27.59346962,26.94813883,27.59346962,8892
Tango-25,Alpha 6,2024-02-01T00:00:00+00:00,43.84059906,43.7112999,43.84059906,3374
Tango-25,Alpha 6,2024-02-02T00:00:00+00:00,42.0340004,43.38818741,42.0340004,3309
Tango-25,Alpha 6,2024-02-03T00:00:00+00:00,44.31129837,43.22391224,44.31129837,3442
Tango-25,Alpha 6,2024-02-04T00:00:00+00:00,45.09899902,43.65267467,45.09899902,3437
Tango-25,Alpha 6,2024-02-05T00:00:00+00:00,43.7845993,44.55271196,43.7845993,3442
Tango-25,Alpha 6,2024-02-06T00:00:00+00:00,43.65330124,44.18726206,40.12570487,3450
Tango-25,Alpha 6,2024-02-07T00:00:00+00:00,42.68640137,43.79487467,38.61399502,3442
Tango-25,Alpha 6,2024-02-08T00:00:00+00:00,45.84790039,43.90713739,45.84790039,3446
Tango-25,Alpha 6,2024-02-09T00:00:00+00:00,42.94380188,43.79503775,42.94380188,3580
Tango-25,Alpha 6,2024-02-10T00:00:00+00:00,45.20339966,44.19121265,45.20339966,3443
Tango-25,Alpha 6,2024-02-11T00:00:00+00:00,42.58769989,43.97576284,42.58769989,3309
Tango-25,Alpha 6,2024-02-12T00:00:00+00:00,43.4673996,43.77181292,43.4673996,6775
Tango-25,Alpha 6,2024-02-13T00:00:00+00:00,3.684669971,38.75932175,3.684669971,3175
Tango-25,Alpha 6,2024-02-14T00:00:00+00:00,56.90579987,40.41588408,56.90579987,3111
Tango-25,Alpha 6,2024-02-15T00:00:00+00:00,55.1147995,41.96943384,55.1147995,3129
Tango-25,Alpha 6,2024-02-16T00:00:00+00:00,47.55770111,42.18315893,47.55770111,3129
Tango-25,Alpha 6,2024-02-17T00:00:00+00:00,43.5992012,42.26508385,43.5992012,3129
Tango-25,Alpha 6,2024-02-18T00:00:00+00:00,44.06990051,42.12339646,44.06990051,3254
Tango-25,Alpha 6,2024-02-19T00:00:00+00:00,41.69079971,42.01128393,41.69079971,3133
Tango-25,Alpha 6,2024-02-20T00:00:00+00:00,43.2655983,41.98605877,39.35530675,3133
Tango-25,Alpha 6,2024-02-21T00:00:00+00:00,40.77030182,46.62176275,40.77030182,3138
Tango-25,Alpha 6,2024-02-22T00:00:00+00:00,42.26380157,44.79151297,42.26380157,3131
Tango-25,Alpha 6,2024-02-23T00:00:00+00:00,47.09360123,43.78886318,47.09360123,3133
Tango-25,Alpha 6,2024-02-24T00:00:00+00:00,43.44710159,43.27503824,43.44710159,3133
Tango-25,Alpha 6,2024-02-25T00:00:00+00:00,46.4552002,43.63203812,46.4552002,3263
Tango-25,Alpha 6,2024-02-26T00:00:00+00:00,44.58190155,43.69603825,44.58190155,3133
Tango-25,Alpha 6,2024-02-27T00:00:00+00:00,44.56299973,44.05506325,44.56299973,3173
Tango-25,Alpha 6,2024-02-28T00:00:00+00:00,38.72809982,43.48787594,38.72809982,3120
Tango-25,Alpha 6,2024-02-29T00:00:00+00:00,47.02569962,44.26980066,47.02569962,3268
Tango-26,Alpha 6,2024-02-01T00:00:00+00:00,20.34943008,42.43825889,20.34943008,8018
Tango-26,Alpha 6,2024-02-02T00:00:00+00:00,50.58319092,41.72654033,50.58319092,8367
Tango-26,Alpha 6,2024-02-03T00:00:00+00:00,64.50665283,46.55308199,64.50665283,9333
Tango-26,Alpha 6,2024-02-04T00:00:00+00:00,41.55772018,44.08502436,41.55772018,9173
Tango-26,Alpha 6,2024-02-05T00:00:00+00:00,44.13478851,44.88568783,44.13478851,10590
Tango-26,Alpha 6,2024-02-06T00:00:00+00:00,45.21477127,44.40826654,45.21477127,9707
Tango-26,Alpha 6,2024-02-07T00:00:00+00:00,34.64558029,43.2273016,32.96312383,9933
Tango-26,Alpha 6,2024-02-08T00:00:00+00:00,31.84873009,41.60510802,31.84873009,8124
Tango-26,Alpha 6,2024-02-09T00:00:00+00:00,55.50675964,45.99977422,55.50675964,9427
Tango-26,Alpha 6,2024-02-10T00:00:00+00:00,40.78303909,44.77475524,40.78303909,8389
Tango-26,Alpha 6,2024-02-11T00:00:00+00:00,45.83742142,42.44110131,45.83742142,8808
Tango-26,Alpha 6,2024-02-12T00:00:00+00:00,43.77471161,42.71822524,43.77471161,9627
Tango-26,Alpha 6,2024-02-13T00:00:00+00:00,33.88666916,41.43721032,33.88666916,8268
Tango-26,Alpha 6,2024-02-14T00:00:00+00:00,49.06288147,41.9182241,49.06288147,8880
Tango-26,Alpha 6,2024-02-15T00:00:00+00:00,38.23263931,42.36660647,38.23263931,8172
Tango-26,Alpha 6,2024-02-16T00:00:00+00:00,49.74259186,44.6033392,49.74259186,8580
Tango-26,Alpha 6,2024-02-17T00:00:00+00:00,41.55794907,42.85973787,41.55794907,9324
Tango-26,Alpha 6,2024-02-18T00:00:00+00:00,18.29684067,40.04896307,18.29684067,7848
Tango-26,Alpha 6,2024-02-19T00:00:00+00:00,60.38304901,41.86716652,55.96894684,8564
Tango-26,Alpha 6,2024-02-20T00:00:00+00:00,45.78894043,42.11894512,45.78894043,8256
Tango-26,Alpha 6,2024-02-21T00:00:00+00:00,40.32236099,42.9234066,40.32236099,7931
Tango-26,Alpha 6,2024-02-22T00:00:00+00:00,34.13951111,41.05798531,33.68786604,6885
Tango-26,Alpha 6,2024-02-23T00:00:00+00:00,54.78858948,43.12747908,54.78858948,8496
Tango-26,Alpha 6,2024-02-24T00:00:00+00:00,40.24462891,41.94023371,40.24462891,8258
Tango-26,Alpha 6,2024-02-25T00:00:00+00:00,42.5825386,42.0683074,42.5825386,8556
Tango-26,Alpha 6,2024-02-26T00:00:00+00:00,51.96023941,46.27623224,49.78189858,8062
Tango-26,Alpha 6,2024-02-27T00:00:00+00:00,25.75818062,41.94812369,25.75818062,7440
Tango-26,Alpha 6,2024-02-28T00:00:00+00:00,58.52632141,43.54029632,58.52632141,8328
Tango-26,Alpha 6,2024-02-29T00:00:00+00:00,41.86362076,43.73295379,41.86362076,9387
Tango-27,Alpha 6,2024-02-01T00:00:00+00:00,43.99544907,42.58668184,37.82833481,4553
Tango-27,Alpha 6,2024-02-02T00:00:00+00:00,34.07949829,40.8549428,34.07949829,4623
Tango-27,Alpha 6,2024-02-03T00:00:00+00:00,38.27880096,41.75761795,38.27880096,4362
Tango-27,Alpha 6,2024-02-04T00:00:00+00:00,36.3404007,42.27598047,36.3404007,4611
Tango-27,Alpha 6,2024-02-05T00:00:00+00:00,32.48540115,40.46396828,32.48540115,4368
Tango-27,Alpha 6,2024-02-06T00:00:00+00:00,36.44469833,39.99336815,36.23459494,4871
Tango-27,Alpha 6,2024-02-07T00:00:00+00:00,47.96369934,41.27419329,47.75465177,4611
Tango-27,Alpha 6,2024-02-08T00:00:00+00:00,41.91740036,38.93816853,41.91740036,4598
Tango-27,Alpha 6,2024-02-09T00:00:00+00:00,38.9734993,38.3104248,36.07719972,4396
Tango-27,Alpha 6,2024-02-10T00:00:00+00:00,33.31790161,38.21522522,33.31790161,4604
Tango-27,Alpha 6,2024-02-11T00:00:00+00:00,27.96910095,36.92651272,24.10124173,4592
Tango-27,Alpha 6,2024-02-12T00:00:00+00:00,49.30709839,38.54734993,49.30709839,4617
Tango-27,Alpha 6,2024-02-13T00:00:00+00:00,28.84589958,38.09241223,28.53799672,4371
Tango-27,Alpha 6,2024-02-14T00:00:00+00:00,40.42029953,38.58936238,40.42029953,4573
Tango-27,Alpha 6,2024-02-15T00:00:00+00:00,32.1534996,36.61308742,31.9951015,4398
Tango-27,Alpha 6,2024-02-16T00:00:00+00:00,44.72729874,36.96432471,44.72729874,4374
Tango-27,Alpha 6,2024-02-17T00:00:00+00:00,30.94400024,35.96063733,30.94400024,4383
Tango-27,Alpha 6,2024-02-18T00:00:00+00:00,44.79439926,37.39519954,44.63683912,4598
Tango-27,Alpha 6,2024-02-19T00:00:00+00:00,37.17559814,38.54601169,37.17559814,4364
Tango-27,Alpha 6,2024-02-20T00:00:00+00:00,31.76379967,36.35309935,31.76379967,4428
Tango-27,Alpha 6,2024-02-21T00:00:00+00:00,32.80179977,36.84758687,26.14469393,4620
Tango-27,Alpha 6,2024-02-22T00:00:00+00:00,43.43930054,37.224962,43.43930054,4352
Tango-27,Alpha 6,2024-02-23T00:00:00+00:00,40.90399933,38.31877446,40.90399933,4380
Tango-27,Alpha 6,2024-02-24T00:00:00+00:00,40.33069992,37.76919961,40.33069992,4356
Tango-27,Alpha 6,2024-02-25T00:00:00+00:00,37.41239929,38.57774949,37.41239929,4338
Tango-27,Alpha 6,2024-02-26T00:00:00+00:00,45.24010086,38.63346219,44.72854017,4383
Tango-27,Alpha 6,2024-02-27T00:00:00+00:00,35.89759827,38.47371221,35.89759827,4573
Tango-27,Alpha 6,2024-02-28T00:00:00+00:00,37.16040039,39.1482873,37.16040039,4368
Tango-27,Alpha 6,2024-02-29T00:00:00+00:00,30.33060074,38.83938742,30.33060074,4368
Tango-28,Alpha 6,2024-02-01T00:00:00+00:00,57.2215004,54.11458731,51.66388728,4998
Tango-28,Alpha 6,2024-02-02T00:00:00+00:00,52.85240173,53.64464998,52.85240173,4907
Tango-28,Alpha 6,2024-02-03T00:00:00+00:00,55.99160004,53.69188738,55.99160004,5920
Tango-28,Alpha 6,2024-02-04T00:00:00+00:00,52.60919952,54.10512495,52.60919952,5235
Tango-28,Alpha 6,2024-02-05T00:00:00+00:00,55.79320145,54.69225025,55.79320145,5558
Tango-28,Alpha 6,2024-02-06T00:00:00+00:00,52.39730072,54.6673255,52.39730072,5528
Tango-28,Alpha 6,2024-02-07T00:00:00+00:00,54.05210114,54.40801334,51.75707482,5243
Tango-28,Alpha 6,2024-02-08T00:00:00+00:00,53.71419907,54.32893801,53.71419907,5936
Tango-28,Alpha 6,2024-02-09T00:00:00+00:00,55.8728981,54.16036272,53.54997787,4913
Tango-28,Alpha 6,2024-02-10T00:00:00+00:00,50.9756012,53.92576265,50.9756012,5528
Tango-28,Alpha 6,2024-02-11T00:00:00+00:00,52.43709946,53.48145008,52.43709946,5195
Tango-28,Alpha 6,2024-02-12T00:00:00+00:00,53.66540146,53.61347532,50.83266542,4867
Tango-28,Alpha 6,2024-02-13T00:00:00+00:00,35.67589951,51.09881258,31.82909809,6206
Tango-28,Alpha 6,2024-02-14T00:00:00+00:00,67.3792038,52.97155046,67.3792038,5175
Tango-28,Alpha 6,2024-02-15T00:00:00+00:00,56.11520004,53.22943783,56.11520004,5224
Tango-28,Alpha 6,2024-02-16T00:00:00+00:00,56.21170044,53.5416255,52.88034024,4873
Tango-28,Alpha 6,2024-02-17T00:00:00+00:00,51.50880051,52.9961133,51.50880051,4878
Tango-28,Alpha 6,2024-02-18T00:00:00+00:00,54.40769958,53.4251256,54.40769958,4907
Tango-28,Alpha 6,2024-02-19T00:00:00+00:00,53.13209915,53.51200056,49.73138233,4887
Tango-28,Alpha 6,2024-02-20T00:00:00+00:00,50.97090149,53.17518806,50.97090149,4962
Tango-28,Alpha 6,2024-02-21T00:00:00+00:00,53.61090088,55.41706324,50.31343418,4913
Tango-28,Alpha 6,2024-02-22T00:00:00+00:00,53.19530106,53.64407539,53.19530106,4980
Tango-28,Alpha 6,2024-02-23T00:00:00+00:00,56.05879974,53.63702536,56.05879974,5054
Tango-28,Alpha 6,2024-02-24T00:00:00+00:00,55.78430176,53.58360052,50.38048537,5082
Tango-28,Alpha 6,2024-02-25T00:00:00+00:00,53.93420029,53.88677549,50.92002792,4980
Tango-28,Alpha 6,2024-02-26T00:00:00+00:00,52.43050003,53.63962555,45.79722502,5089
Tango-28,Alpha 6,2024-02-27T00:00:00+00:00,57.83309937,54.22725058,57.83309937,4856
Tango-28,Alpha 6,2024-02-28T00:00:00+00:00,48.25799942,53.88813782,45.12259225,5013
Tango-28,Alpha 6,2024-02-29T00:00:00+00:00,55.15950012,54.08171272,54.17488861,4984
Tango-29,Alpha 6,2024-02-01T00:00:00+00:00,89.47177124,92.83935452,89.47177124,5931
Tango-29,Alpha 6,2024-02-02T00:00:00+00:00,91.89424133,93.02046299,91.89424133,6403
Tango-29,Alpha 6,2024-02-03T00:00:00+00:00,85.59098053,91.68453407,85.59098053,5784
Tango-29,Alpha 6,2024-02-04T00:00:00+00:00,88.4909668,91.6603241,86.9713562,5688
Tango-29,Alpha 6,2024-02-05T00:00:00+00:00,92.53118896,91.2536602,92.53118896,5760
Tango-29,Alpha 6,2024-02-06T00:00:00+00:00,89.50946808,91.98412514,85.65308923,5496
Tango-29,Alpha 6,2024-02-07T00:00:00+00:00,100.4424362,91.85306835,99.40168406,6103
Tango-29,Alpha 6,2024-02-08T00:00:00+00:00,89.99629211,90.99091816,89.99629211,5460
Tango-29,Alpha 6,2024-02-09T00:00:00+00:00,95.64948273,91.7631321,95.64948273,5580
Tango-29,Alpha 6,2024-02-10T00:00:00+00:00,88.22351074,91.30429077,88.22351074,5544
Tango-29,Alpha 6,2024-02-11T00:00:00+00:00,95.88562775,92.59112167,95.88562775,5513
Tango-29,Alpha 6,2024-02-12T00:00:00+00:00,90.72753906,92.87069321,90.72753906,5385
Tango-29,Alpha 6,2024-02-13T00:00:00+00:00,86.14716339,92.07269001,86.14716339,5430
Tango-29,Alpha 6,2024-02-14T00:00:00+00:00,95.06626129,92.76728916,95.06626129,6069
Tango-29,Alpha 6,2024-02-15T00:00:00+00:00,97.24105072,92.36711597,97.24105072,6609
Tango-29,Alpha 6,2024-02-16T00:00:00+00:00,87.39398193,92.0418272,85.29658288,5308
Tango-29,Alpha 6,2024-02-17T00:00:00+00:00,83.46540833,90.5188179,78.37407532,6212
Tango-29,Alpha 6,2024-02-18T00:00:00+00:00,95.88462067,91.47645664,94.9951889,5238
Tango-29,Alpha 6,2024-02-19T00:00:00+00:00,94.53813934,91.30802059,94.53813934,5760
Tango-29,Alpha 6,2024-02-20T00:00:00+00:00,79.88430786,89.95261669,78.7349901,5258
Tango-29,Alpha 6,2024-02-21T00:00:00+00:00,88.55571747,90.25368595,86.33646054,5837
Tango-29,Alpha 6,2024-02-22T00:00:00+00:00,95.1780014,90.26765347,95.1780014,5130
Tango-29,Alpha 6,2024-02-23T00:00:00+00:00,89.08287048,89.24788094,89.08287048,5592
Tango-29,Alpha 6,2024-02-24T00:00:00+00:00,85.54366302,89.01659107,85.54366302,5453
Tango-29,Alpha 6,2024-02-25T00:00:00+00:00,91.23950195,89.98835278,91.23950195,5370
Tango-29,Alpha 6,2024-02-26T00:00:00+00:00,89.79369354,89.22698689,89.17762451,5423
Tango-29,Alpha 6,2024-02-27T00:00:00+00:00,91.98252869,88.90753555,91.98252869,5363
Tango-29,Alpha 6,2024-02-28T00:00:00+00:00,81.12584686,89.06272793,81.12584686,5393
Tango-29,Alpha 6,2024-02-29T00:00:00+00:00,95.90901184,89.98188972,95.90901184,5865
Tango-30,Alpha 2,2024-02-01T00:00:00+00:00,6.741582195,1.180127073,6.401627692,null
Tango-30,Alpha 2,2024-02-02T00:00:00+00:00,0.044538787,1.185694421,0.044538787,null
Tango-30,Alpha 2,2024-02-03T00:00:00+00:00,0.003364907,1.186115034,0.003364907,44800
Tango-30,Alpha 2,2024-02-04T00:00:00+00:00,0.024353799,1.189159259,0.024353799,45300
Tango-30,Alpha 2,2024-02-05T00:00:00+00:00,0.0743163,1.198448797,-10.98145084,4080
Tango-30,Alpha 2,2024-02-06T00:00:00+00:00,457.5396231,58.39090168,209.833525,null
Tango-30,Alpha 2,2024-02-07T00:00:00+00:00,503.6968769,121.3530113,503.6968769,null
Tango-30,Alpha 2,2024-02-08T00:00:00+00:00,29.52892989,124.7066982,29.52892989,null
Tango-30,Alpha 2,2024-02-09T00:00:00+00:00,0,123.8640005,0,null
Tango-30,Alpha 2,2024-02-10T00:00:00+00:00,0,123.8584331,0,null
Tango-30,Alpha 2,2024-02-11T00:00:00+00:00,0,123.8580125,0,105540
Tango-30,Alpha 2,2024-02-12T00:00:00+00:00,0,123.8549683,0,null
Tango-30,Alpha 2,2024-02-13T00:00:00+00:00,0,123.8456787,0,null
Tango-30,Alpha 2,2024-02-14T00:00:00+00:00,0,66.65322585,0,null
Tango-30,Alpha 2,2024-02-15T00:00:00+00:00,2.742632411,4.033945288,2.742632411,5336
Tango-30,Alpha 2,2024-02-16T00:00:00+00:00,6.897254861,1.204985909,6.897254861,9818
Tango-30,Alpha 2,2024-02-17T00:00:00+00:00,114.7056486,15.54319199,114.7056486,null
